time,blood_volume_L,extracellular_fluid_volume,mean_arterial_pressure_MAP,glomerular_pressure,GFR_ml_min,albumin_excretion_rate,plasma_renin_activity,dailyUGE,dailyNaExcretion,dailyWaterExcretion,i
Inf,-0.019100103,-0.139568655,-0.022748165,-0.023380125,-0.070955855,-0.273853098,0.000787586,Inf,Inf,Inf,0
Inf,-0.012157414,-0.128963228,-0.0152892,-0.014093595,-0.050718348,-0.303380228,0.000813331,Inf,Inf,Inf,0
Inf,-0.015687458,-0.127609157,-0.018897202,-0.019345847,-0.056178869,-0.187662443,0.000596519,Inf,Inf,Inf,0
Inf,-0.037524439,-0.153231822,-0.045753832,-0.045078567,-0.13992885,-0.64298917,0.004135189,Inf,Inf,Inf,0
Inf,-0.054309538,-0.22937234,-0.06403647,-0.066796571,-0.173559007,-0.752065046,0.000323256,Inf,Inf,Inf,0
Inf,-0.111844359,-0.034777779,-0.120105737,-0.11779078,-0.200399373,-0.252143993,0.015069676,Inf,Inf,Inf,0
Inf,-0.065295431,-0.216776203,-0.072426414,-0.069182555,-0.137083075,-0.208003579,-0.050269621,Inf,Inf,Inf,0
Inf,-0.087110521,-0.181543875,-0.099754153,-0.102792495,-0.223839131,-0.590895286,0.001302765,Inf,Inf,Inf,0
Inf,-0.007435852,-0.117978249,-0.0103128,-0.009020477,-0.052855274,0,0.004662644,Inf,Inf,Inf,0
Inf,-0.023777478,-0.13783896,-0.030582917,-0.028686048,-0.11024566,0,0.009869002,Inf,Inf,Inf,0
Inf,-0.090559681,-0.075505757,-0.106921401,-0.109974834,-0.286800852,-0.996777709,-0.119625,Inf,Inf,Inf,0
Inf,-0.048527203,-0.202033615,-0.059175999,-0.059377806,-0.184988929,-0.639888337,0.004503685,Inf,Inf,Inf,0
Inf,0.008958885,-0.052916003,0.011884885,0.013107701,0.068441535,0,-0.005353646,Inf,Inf,Inf,0
Inf,-0.025214538,-0.170607805,-0.030409007,-0.029615083,-0.08851935,-0.49862921,0.000917327,Inf,Inf,Inf,0
Inf,-0.130559482,-0.068766401,-0.151741453,-0.152583221,-0.351437332,-0.942578299,0.012634323,Inf,Inf,Inf,0
Inf,0.007551612,-0.090857485,0.007513303,0.009291175,0.012177847,0.127547269,-0.000201815,Inf,Inf,Inf,0
Inf,-0.046221826,-0.375706654,-0.053773678,-0.048952708,-0.140797974,-0.477445978,-0.134300487,Inf,Inf,Inf,0
Inf,-0.015704561,-0.146762995,-0.01997778,-0.017405924,-0.072478406,-0.942632086,0.006181435,Inf,Inf,Inf,0
Inf,-0.029084518,-0.183613854,-0.034246204,-0.034977106,-0.098994169,-0.446673529,0.00093689,Inf,Inf,Inf,0
Inf,-0.072363485,-0.225565771,-0.084870956,-0.084661336,-0.210624216,-0.688514794,0.000729973,Inf,Inf,Inf,0
Inf,-0.026810679,-0.18950845,-0.032740224,-0.030889289,-0.102180057,-0.742074695,0.003054465,Inf,Inf,Inf,0
Inf,-0.031199288,-0.167143235,-0.036089867,-0.035347664,-0.087931907,-0.242331366,-0.018638928,Inf,Inf,Inf,0
Inf,-0.033798254,-0.229363184,-0.040173008,-0.039951826,-0.119052791,-0.584293434,0.00140671,Inf,Inf,Inf,0
Inf,0.012184163,-0.055429882,0.015133931,0.016163314,0.059723786,0,-0.008729117,Inf,Inf,Inf,0
Inf,-0.024340513,-0.187473816,-0.031214386,-0.030662626,-0.129360607,0,0.007943,Inf,Inf,Inf,0
Inf,-0.05574799,-0.247853833,-0.066158534,-0.06556313,-0.179655963,-0.691080833,-0.033953296,Inf,Inf,Inf,0
Inf,-0.04920289,-0.259159976,-0.057724176,-0.059025387,-0.152813371,-0.633089974,0.001297507,Inf,Inf,Inf,0
Inf,-0.011952045,-0.087587311,-0.014392343,-0.014600177,-0.039965308,-0.082467054,0.001172407,Inf,Inf,Inf,0
Inf,-0.040121916,-0.138412498,-0.045245548,-0.046710878,-0.104740637,-0.210995806,0.002547796,Inf,Inf,Inf,0
Inf,-0.02616802,-0.093950186,-0.032449593,-0.030184121,-0.102380855,-0.422969216,0.002214407,Inf,Inf,Inf,0
Inf,-0.030155742,-0.188995311,-0.036769132,-0.036927996,-0.12538857,-0.64742878,0.003204128,Inf,Inf,Inf,0
Inf,-0.053993294,-0.23144064,-0.062734621,-0.063487945,-0.151832674,-0.491096018,0.001158368,Inf,Inf,Inf,0
Inf,-0.001215172,-0.106766795,-0.002327579,-0.000221664,-0.018027988,-0.140610149,0.000698146,Inf,Inf,Inf,0
Inf,-0.128100623,-0.01614701,-0.148598724,-0.151132121,-0.347081994,-0.92921296,0.011990176,Inf,Inf,Inf,0
Inf,-0.02798723,-0.128194538,-0.032564868,-0.032325814,-0.091602815,-0.304352551,0.001729386,Inf,Inf,Inf,0
Inf,-0.093118911,-0.09512472,-0.110253881,-0.115014928,-0.313057232,-0.809814912,-0.112335382,Inf,Inf,Inf,0
Inf,-0.104368311,-0.025791894,-0.121922419,-0.128370222,-0.303387737,-0.938006749,0.004069121,Inf,Inf,Inf,0
Inf,-0.05749673,-0.284877055,-0.067472369,-0.065132894,-0.176669713,-0.668955297,-0.09138865,Inf,Inf,Inf,0
Inf,-0.075124005,-0.176699722,-0.091053674,-0.098585545,-0.303653578,-0.980030829,-0.157150617,Inf,Inf,Inf,0
Inf,0.015332377,-0.089947914,0.01667997,0.017944726,0.035172004,0.344592896,-0.000509537,Inf,Inf,Inf,0
Inf,-0.019747937,-0.145097062,-0.026422223,-0.024199621,-0.113212205,-0.901993711,0.01741382,Inf,Inf,Inf,0
Inf,-0.00149558,-0.091932781,-0.00278205,-0.002123474,-0.023999455,0,0.001020102,Inf,Inf,Inf,0
Inf,-0.10984419,-0.068216746,-0.128623191,-0.136397101,-0.35147839,-0.973649814,-0.041262974,Inf,Inf,Inf,0
Inf,-0.058520949,-0.216671845,-0.068386222,-0.070619497,-0.184984351,-0.707384939,0.001308329,Inf,Inf,Inf,0
Inf,-0.003120315,-0.084757202,-0.004867699,-0.002725492,-0.029806136,0,0.002695192,Inf,Inf,Inf,0
Inf,-0.008364895,-0.126756147,-0.010903281,-0.010041208,-0.041385214,-0.286681104,0.000680388,Inf,Inf,Inf,0
Inf,-0.051907635,-0.117802412,-0.055844809,-0.055092954,-0.098673381,-0.109322243,0.008726989,Inf,Inf,Inf,0
Inf,-0.086289209,-0.078604495,-0.101107167,-0.102994412,-0.248329426,-0.83490387,-0.017132326,Inf,Inf,Inf,0
Inf,-0.024425451,-0.088446681,-0.031181868,-0.028398121,-0.108436528,-0.411163662,0.009192833,Inf,Inf,Inf,0
Inf,-0.114298242,-0.151297238,-0.132569039,-0.134128297,-0.350266166,-0.914095841,-0.222917658,Inf,Inf,Inf,0
Inf,-0.026638045,-0.178656527,-0.031567423,-0.032396639,-0.099451207,-0.513558951,0.001201438,Inf,Inf,Inf,0
Inf,-0.066277911,-0.194275854,-0.074252886,-0.073341617,-0.15406913,-0.327745321,0.003089836,Inf,Inf,Inf,0
Inf,-0.016546499,-0.123947652,-0.021631165,-0.019111274,-0.087791531,0,0.008997804,Inf,Inf,Inf,0
Inf,-0.034822933,-0.116086648,-0.045023724,-0.044172302,-0.165185967,-0.944848158,0.021847067,Inf,Inf,Inf,0
Inf,-0.001329848,-0.089094383,-0.002575026,-0.000608009,-0.019919376,-0.149888246,0.001149004,Inf,Inf,Inf,0
Inf,-0.124302397,0.025673788,-0.132573318,-0.130874875,-0.213490948,-0.251677781,0.020422731,Inf,Inf,Inf,0
Inf,-0.014401345,-0.151280912,-0.018048654,-0.017539932,-0.065844956,-0.96366508,0.002142125,Inf,Inf,Inf,0
Inf,-0.069150612,-0.20553622,-0.076013931,-0.074319876,-0.140480262,-0.197999276,-0.034904258,Inf,Inf,Inf,0
Inf,-0.135050789,0.093394569,-0.145110042,-0.142829881,-0.236275164,-0.288818719,0.016206177,Inf,Inf,Inf,0
Inf,-0.065350102,-0.171992136,-0.079369392,-0.080074122,-0.232492104,-0.988924413,0.004480741,Inf,Inf,Inf,0
Inf,-0.108368565,0.07742885,-0.122401304,-0.131926139,-0.273875515,-0.685408316,0.002238425,Inf,Inf,Inf,0
Inf,-0.033216682,-0.136884286,-0.040432059,-0.04070983,-0.122264169,-0.745619247,0.001488911,Inf,Inf,Inf,0
Inf,-0.095897985,-0.045175456,-0.112018886,-0.114665331,-0.269169486,-0.849681303,0.000233648,Inf,Inf,Inf,0
Inf,-0.064689025,-0.183580349,-0.07886717,-0.078351481,-0.220638237,-0.915564493,-0.019499718,Inf,Inf,Inf,0
Inf,-0.030237393,-0.169523955,-0.039525524,-0.036901615,-0.152362592,0,0.022870638,Inf,Inf,Inf,0
Inf,-0.033453971,-0.134850889,-0.043945836,-0.043403669,-0.173425616,0,0.027053515,Inf,Inf,Inf,0
Inf,-0.048295106,-0.259334433,-0.058112772,-0.057344321,-0.176257529,-0.753992506,0.004003797,Inf,Inf,Inf,0
Inf,-0.034938825,-0.155251876,-0.042648448,-0.041183513,-0.135055262,-0.779783624,0.003049772,Inf,Inf,Inf,0
Inf,-0.1171502,-0.068860061,-0.137735889,-0.144172296,-0.334560685,-0.902507698,0.010706288,Inf,Inf,Inf,0
Inf,0.016623858,-0.039357434,0.020871803,0.022062861,0.09954414,0,-0.008186484,Inf,Inf,Inf,0
Inf,-0.023823075,-0.193654935,-0.030712282,-0.028976347,-0.121407898,0,0.011960233,Inf,Inf,Inf,0
Inf,-0.080248391,-0.122741846,-0.096013882,-0.101625753,-0.279772942,-0.806091037,-0.169815979,Inf,Inf,Inf,0
Inf,-0.019513817,-0.158519509,-0.024601463,-0.022050275,-0.084347916,-0.611407474,0.004499925,Inf,Inf,Inf,0
Inf,-0.069637504,-0.196938732,-0.082478419,-0.081799477,-0.222741447,-0.758011984,-0.200801381,Inf,Inf,Inf,0
Inf,-0.021354672,-0.159367882,-0.025588501,-0.025900501,-0.069889187,-0.254632667,0.00056898,Inf,Inf,Inf,0
Inf,-0.093850232,-0.251164266,-0.104063651,-0.101591156,-0.188392077,-0.285017068,-0.053685913,Inf,Inf,Inf,0
Inf,-0.044352451,-0.139514236,-0.049652714,-0.049366739,-0.108744934,-0.214896066,0.003026176,Inf,Inf,Inf,0
Inf,-0.003115619,-0.091364041,-0.004863734,-0.003725122,-0.031508365,-0.51473177,0.003245487,Inf,Inf,Inf,0
Inf,-0.038954578,-0.252508974,-0.046713748,-0.044819065,-0.138253628,-0.987132175,0.001896302,Inf,Inf,Inf,0
Inf,-0.021440695,-0.157912127,-0.02781661,-0.025342102,-0.115718097,0,0.00935984,Inf,Inf,Inf,0
Inf,-0.043416474,-0.221977331,-0.051557441,-0.049750615,-0.137921135,-0.555325307,0.002023287,Inf,Inf,Inf,0
Inf,-0.022648195,-0.177291574,-0.028051099,-0.027193504,-0.087495492,-0.983401773,0.000405938,Inf,Inf,Inf,0
Inf,-0.034241253,-0.246813207,-0.042097635,-0.041637878,-0.144031774,-0.916654029,0.005388523,Inf,Inf,Inf,0
Inf,-0.074311911,-0.164297408,-0.089779748,-0.089535987,-0.275814786,-0.629427518,-0.080056605,Inf,Inf,Inf,0
Inf,-0.012061845,-0.124806486,-0.016148525,-0.013681997,-0.072241961,0,0.008358647,Inf,Inf,Inf,0
Inf,-0.076792722,-0.174640234,-0.088650904,-0.09402223,-0.220742836,-0.592295456,-0.170939058,Inf,Inf,Inf,0
Inf,-0.096810153,-0.027942522,-0.114120348,-0.118315159,-0.298324376,-0.825763891,0.00539264,Inf,Inf,Inf,0
Inf,-0.012661266,-0.112681405,-0.015692572,-0.015313861,-0.053332279,-0.264731717,0.000899095,Inf,Inf,Inf,0
Inf,-0.020867959,-0.156276794,-0.025285254,-0.025635053,-0.10255791,-0.975620681,0.003501294,Inf,Inf,Inf,0
Inf,-0.040297322,-0.106002977,-0.046130074,-0.048949581,-0.130948927,-0.396645371,0.002679182,Inf,Inf,Inf,0
Inf,-0.017900636,-0.146149492,-0.022584598,-0.021726167,-0.089816844,-0.878320348,0.006358967,Inf,Inf,Inf,0
Inf,-0.046401396,-0.252160344,-0.057211354,-0.054038442,-0.180753121,-0.975833859,0.012174809,Inf,Inf,Inf,0
Inf,-0.015718192,-0.034719446,-0.017471036,-0.017664045,-0.057738355,-0.116169819,0.005753103,Inf,Inf,Inf,0
Inf,-0.008568147,-0.129994426,-0.011161108,-0.009583369,-0.050171323,-0.805752448,0.003450924,Inf,Inf,Inf,0
Inf,-0.063103928,-0.149287162,-0.07722327,-0.078869962,-0.227898998,-0.991181507,0.012021321,Inf,Inf,Inf,0
Inf,-0.013814332,-0.024695798,-0.014612367,-0.014470014,-0.036470695,-0.044363826,0.009995244,Inf,Inf,Inf,0
Inf,-0.061103763,-0.215748079,-0.072334111,-0.071947712,-0.195026424,-0.709909181,0.002732062,Inf,Inf,Inf,0
Inf,-0.014438109,-0.163840944,-0.018312967,-0.016177379,-0.081479961,-0.368569887,0.00474945,Inf,Inf,Inf,0
Inf,-0.011997011,-0.016228875,-0.013107942,-0.013016439,-0.044171928,-0.065680947,0.008802151,Inf,Inf,Inf,0
Inf,-0.029255916,-0.214895961,-0.036216727,-0.03507185,-0.129084394,-0.875124463,0.009761141,Inf,Inf,Inf,0
Inf,-0.066827709,-0.147736989,-0.079993088,-0.081875144,-0.229860724,-0.671195055,0.004870801,Inf,Inf,Inf,0
Inf,-0.013265679,-0.043942574,-0.014641646,-0.01460057,-0.040117391,-0.055354142,0.004036882,Inf,Inf,Inf,0
Inf,-0.013838517,-0.103975921,-0.016907188,-0.017244748,-0.077691792,-0.312317111,0.002474644,Inf,Inf,Inf,0
Inf,-0.040376234,-0.224267268,-0.050158813,-0.048069489,-0.170265593,-0.921870795,0.012192708,Inf,Inf,Inf,0
Inf,-0.021388317,-0.109985086,-0.025417515,-0.026457209,-0.09475239,-0.412875545,0.002196193,Inf,Inf,Inf,0
Inf,-0.055859279,-0.147102807,-0.063750494,-0.068268453,-0.164785697,-0.477758984,0.002245035,Inf,Inf,Inf,0
Inf,-0.032439206,-0.182002402,-0.038782529,-0.038993001,-0.125960775,-0.497944699,0.002895512,Inf,Inf,Inf,0
Inf,-0.045472224,-0.221455621,-0.054909437,-0.051641358,-0.187672649,-0.981034782,0.00506625,Inf,Inf,Inf,0
Inf,-0.012520246,-0.021514595,-0.01408873,-0.014175598,-0.054179461,-0.108333549,0.006538984,Inf,Inf,Inf,0
Inf,-0.012284485,-0.171370666,-0.015704996,-0.014167036,-0.080093538,0,0.005076186,Inf,Inf,Inf,0
Inf,-0.034302357,-0.248827433,-0.042340174,-0.039264907,-0.149985282,0,0.007710347,Inf,Inf,Inf,0
Inf,-0.054543445,-0.232479125,-0.064150681,-0.064512688,-0.166809066,-0.590407222,0.001393289,Inf,Inf,Inf,0
Inf,-0.035570807,-0.211589505,-0.043292681,-0.041836388,-0.13727257,-0.863774652,0.003354609,Inf,Inf,Inf,0
Inf,-0.039615207,-0.232810318,-0.047680823,-0.047869725,-0.139116772,-0.608491715,0.003767387,Inf,Inf,Inf,0
Inf,-0.062754685,-0.179350648,-0.073885659,-0.072769044,-0.201778565,-0.754436106,0.002476374,Inf,Inf,Inf,0
Inf,-0.046452732,-0.223925306,-0.055682126,-0.054829215,-0.153423618,-0.703473886,0.00299606,Inf,Inf,Inf,0
Inf,-0.067661035,-0.175623065,-0.078841204,-0.079219609,-0.208739574,-0.647934622,0.001286345,Inf,Inf,Inf,0
Inf,-0.015610699,-0.073750914,-0.018645722,-0.019617231,-0.070105702,-0.252926181,0.001943895,Inf,Inf,Inf,0
Inf,0.009906339,-0.08162327,0.010985894,0.012501354,0.024646179,0.221397855,-0.002375253,Inf,Inf,Inf,0
Inf,-0.069254355,-0.175467891,-0.082624093,-0.087949086,-0.245878387,-0.91733369,-0.195774669,Inf,Inf,Inf,0
Inf,-0.06028378,-0.160988844,-0.070229472,-0.070219552,-0.18184565,-0.601205874,0.002384854,Inf,Inf,Inf,0
Inf,-0.005529888,-0.114047413,-0.007520162,-0.005773391,-0.036676625,0,0.001421303,Inf,Inf,Inf,0
Inf,-0.001122901,-0.080232611,-0.002178334,-0.00169803,-0.025800131,-0.131915241,0.000672657,Inf,Inf,Inf,0
Inf,-0.04066582,-0.238656617,-0.049356002,-0.048237132,-0.149954367,-0.627595154,0.00580846,Inf,Inf,Inf,0
Inf,-0.022508362,-0.113143954,-0.026575824,-0.026637636,-0.096223474,-0.462415699,0.001965649,Inf,Inf,Inf,0
Inf,-0.060701385,-0.251267165,-0.071886126,-0.069547706,-0.209054357,-0.73993629,-0.102582684,Inf,Inf,Inf,0
Inf,-0.071240403,-0.123612374,-0.079872447,-0.081419244,-0.172794316,-0.371490872,0.003891501,Inf,Inf,Inf,0
Inf,-0.017343548,-0.172180231,-0.02199508,-0.021818659,-0.088852887,0,0.003771913,Inf,Inf,Inf,0
Inf,-0.040589159,-0.084611828,-0.046167272,-0.046617228,-0.115806031,-0.293254179,0.003795717,Inf,Inf,Inf,0
Inf,-0.044344486,-0.153460111,-0.051127585,-0.054711941,-0.136207101,-0.40265554,0.001935733,Inf,Inf,Inf,0
Inf,-0.045279789,-0.180890666,-0.054402424,-0.053160772,-0.1658193,-0.570919779,0.006118027,Inf,Inf,Inf,0
Inf,-0.013802073,-0.156361468,-0.017772407,-0.016712966,-0.079136818,0,0.007719607,Inf,Inf,Inf,0
Inf,-0.010568096,-0.135697077,-0.01357806,-0.011830265,-0.052149076,-0.878908396,0.003270563,Inf,Inf,Inf,0
Inf,0.012285676,-0.058300484,0.013619996,0.014795883,0.032034207,0.36101727,-0.001202846,Inf,Inf,Inf,0
Inf,-0.045906363,-0.184864197,-0.055259029,-0.053509105,-0.174997657,-0.59463389,0.005803939,Inf,Inf,Inf,0
Inf,-0.057244739,-0.19065356,-0.068757202,-0.068096059,-0.203791754,-0.932597119,0.002878253,Inf,Inf,Inf,0
Inf,-0.031204609,-0.181513911,-0.036889081,-0.038179582,-0.124854671,-0.598492718,0.001800986,Inf,Inf,Inf,0
Inf,-0.008829709,-0.101924312,-0.011193262,-0.011062624,-0.04835223,-0.227788725,0.000888149,Inf,Inf,Inf,0
Inf,-0.101950998,-0.004657951,-0.11822462,-0.133276351,-0.31080453,-0.861664658,0.003715979,Inf,Inf,Inf,0
Inf,-0.045180452,-0.09352947,-0.051130971,-0.054386798,-0.133441747,-0.354501521,0.003452542,Inf,Inf,Inf,0
Inf,-0.009663028,-0.141372394,-0.012520674,-0.010848067,-0.056879961,-0.426231994,0.004480197,Inf,Inf,Inf,0
Inf,-0.040833106,-0.260844185,-0.049906347,-0.04690287,-0.162167559,-0.60550434,-0.027798681,Inf,Inf,Inf,0
Inf,-0.017070497,-0.157137559,-0.021613675,-0.020520905,-0.085712848,-0.882440556,0.006826216,Inf,Inf,Inf,0
Inf,-0.025484716,-0.110996327,-0.030213856,-0.031532377,-0.112473955,-0.390536615,0.002567318,Inf,Inf,Inf,0
Inf,-0.018662108,-0.21358788,-0.024284507,-0.02284524,-0.114604335,-0.785839564,0.018492813,Inf,Inf,Inf,0
Inf,-0.022114908,-0.157514227,-0.026997835,-0.026816241,-0.097662742,-0.423337172,0.002929371,Inf,Inf,Inf,0
Inf,-0.064554467,-0.157037318,-0.075174246,-0.079948284,-0.20681176,-0.641405613,0.001875532,Inf,Inf,Inf,0
Inf,-0.018321527,-0.154415892,-0.022346217,-0.021754945,-0.072318996,-0.390780322,0.001078615,Inf,Inf,Inf,0
Inf,-0.083411296,-0.093600374,-0.095066247,-0.098464506,-0.224419544,-0.548015311,-0.154907893,Inf,Inf,Inf,0
Inf,-0.014654647,-0.135236582,-0.018705194,-0.017335488,-0.072149604,0,0.004991102,Inf,Inf,Inf,0
Inf,-0.007842482,-0.126686792,-0.01040544,-0.00923242,-0.050032679,-0.48371504,0.004565741,Inf,Inf,Inf,0
Inf,-0.072494043,-0.191212047,-0.086234803,-0.085251956,-0.22496986,-0.725759635,0.002751873,Inf,Inf,Inf,0
Inf,-0.02988662,-0.079833591,-0.03400425,-0.03492057,-0.096313173,-0.259539793,0.003227241,Inf,Inf,Inf,0
Inf,-0.085587025,-0.087238352,-0.100057073,-0.113624039,-0.309763979,-0.827429553,-0.184848273,Inf,Inf,Inf,0
Inf,-0.058989954,-0.229513575,-0.070674909,-0.069289147,-0.199276367,-0.611016117,0.004616502,Inf,Inf,Inf,0
Inf,-0.020087487,-0.051386213,-0.022987814,-0.023745738,-0.073499708,-0.198459448,0.003251752,Inf,Inf,Inf,0
Inf,-0.007019704,-0.043996705,-0.008720763,-0.008926656,-0.050792719,-0.183495592,0.002288947,Inf,Inf,Inf,0
Inf,-0.044018206,-0.119536053,-0.051218204,-0.050670612,-0.146867069,-0.531400106,0.002646496,Inf,Inf,Inf,0
Inf,-0.021334876,-0.165344873,-0.026074274,-0.025951527,-0.104911164,-0.402193601,0.005044563,Inf,Inf,Inf,0
Inf,-0.047447292,-0.163655627,-0.056235854,-0.057283442,-0.176211757,-0.617073461,0.003204241,Inf,Inf,Inf,0
Inf,-0.032208215,-0.11633112,-0.03796251,-0.038244775,-0.118653992,-0.452878954,0.002667243,Inf,Inf,Inf,0
Inf,-0.046009157,-0.221251859,-0.054670008,-0.052803395,-0.149712777,-0.67230772,0.001409363,Inf,Inf,Inf,0
Inf,-0.018042914,-0.094722466,-0.021857444,-0.022167804,-0.088754632,-0.358275136,0.004388542,Inf,Inf,Inf,0
Inf,-0.001324439,-0.039573996,-0.002641901,-0.002689816,-0.018744764,-0.046828252,0.002306048,Inf,Inf,Inf,0
Inf,-0.062899526,-0.152720464,-0.072237928,-0.075923872,-0.191239644,-0.594335051,0.001977746,Inf,Inf,Inf,0
Inf,-0.021151181,-0.176977727,-0.025816934,-0.024592,-0.087312534,-0.674716423,0.001677775,Inf,Inf,Inf,0
Inf,-0.055319818,-0.1445974,-0.063978604,-0.06644423,-0.175733727,-0.558466234,0.002234464,Inf,Inf,Inf,0
Inf,-0.008891815,-0.027320414,-0.010411414,-0.010541768,-0.050185811,-0.137160464,0.003209771,Inf,Inf,Inf,0
Inf,-0.015051766,-0.045461892,-0.01741516,-0.018207919,-0.066878077,-0.196366606,0.002719175,Inf,Inf,Inf,0
Inf,-0.043524103,-0.222657406,-0.051939045,-0.051248344,-0.165246633,-0.625476822,0.003675549,Inf,Inf,Inf,0
Inf,-0.02637522,-0.18409938,-0.031634053,-0.030962188,-0.102781194,-0.545114313,0.001671485,Inf,Inf,Inf,0
Inf,-0.039955994,-0.249759411,-0.048978628,-0.045983285,-0.159447982,-0.974983331,0.006686886,Inf,Inf,Inf,0
Inf,-0.0493732,-0.239433193,-0.059486248,-0.058430667,-0.190870046,-0.645701078,0.005665391,Inf,Inf,Inf,0
Inf,-0.027502218,-0.157820026,-0.033245484,-0.031153212,-0.097192854,-0.497473238,0.001604992,Inf,Inf,Inf,0
Inf,-0.040772754,-0.253128725,-0.050694252,-0.050218586,-0.18325739,-0.517558444,0.019422483,Inf,Inf,Inf,0
Inf,-0.086311306,-8.21E-05,-0.103352654,-0.107517922,-0.286874832,-0.890012463,0.012404045,Inf,Inf,Inf,0
Inf,-0.026545552,-0.160906856,-0.03140888,-0.03116913,-0.108199067,-0.586583725,0.001654955,Inf,Inf,Inf,0
Inf,-0.006439601,-0.023401866,-0.007507705,-0.0078278,-0.044976247,-0.1066008,0.003066538,Inf,Inf,Inf,0
Inf,-0.064321896,-0.110232716,-0.076199057,-0.075816858,-0.215828955,-0.838564132,0.001816036,Inf,Inf,Inf,0
Inf,-0.059582579,-0.214059248,-0.068703394,-0.067410058,-0.156771705,-0.466399591,0.001477461,Inf,Inf,Inf,0
Inf,0.002501305,-0.093726318,0.002142914,0.003197023,-0.006550596,-0.039048871,-0.000508133,Inf,Inf,Inf,0
Inf,-0.099463939,-0.003624851,-0.116614153,-0.124344593,-0.290211543,-0.896068422,0.003997655,Inf,Inf,Inf,0
Inf,0.004865852,-0.059001847,0.004785764,0.005331758,0.001235301,0.208937526,-2.37E-05,Inf,Inf,Inf,0
Inf,0.001566262,-0.107588769,0.00117414,0.002155951,-0.009914664,0,-0.00064707,Inf,Inf,Inf,0
Inf,-0.000880015,-0.110177098,-0.001883612,-0.00016764,-0.019890832,0,0.000655428,Inf,Inf,Inf,0
Inf,-0.027245389,-0.104400929,-0.031630267,-0.031999488,-0.100194287,-0.34258667,0.002106657,Inf,Inf,Inf,0
Inf,-0.054936073,-0.118517022,-0.063987166,-0.065961656,-0.176106786,-0.600745262,0.00265821,Inf,Inf,Inf,0
Inf,-0.036080319,-0.190040279,-0.044915853,-0.042361834,-0.146656428,-0.554496793,0.013315501,Inf,Inf,Inf,0
Inf,-0.037020366,-0.185593456,-0.043481267,-0.042987093,-0.126514518,-0.524169821,0.001725186,Inf,Inf,Inf,0
Inf,-0.008173798,-0.018155542,-0.009205558,-0.009391508,-0.040662529,-0.071177848,0.005320227,Inf,Inf,Inf,0
Inf,-0.026801377,-0.067925474,-0.031020083,-0.031980794,-0.093802808,-0.267012415,0.003192744,Inf,Inf,Inf,0
Inf,-0.087699584,-0.11267246,-0.103270483,-0.104459857,-0.253519311,-0.822231398,0.001174639,Inf,Inf,Inf,0
Inf,-0.036153763,-0.197936019,-0.043054502,-0.043093993,-0.135478579,-0.549545964,0.002682565,Inf,Inf,Inf,0
Inf,-0.097127931,0.011855022,-0.111030073,-0.115933926,-0.251159915,-0.659951407,0.000415211,Inf,Inf,Inf,0
Inf,-0.009865758,-0.100704991,-0.012344007,-0.012238917,-0.063436476,-0.841822595,0.002268633,Inf,Inf,Inf,0
Inf,-0.071361724,-0.050710085,-0.084935633,-0.088920977,-0.249304097,-0.867336945,0.002103962,Inf,Inf,Inf,0
Inf,-0.016088316,-0.104252259,-0.019490079,-0.019572259,-0.085906996,-0.464446146,0.003097492,Inf,Inf,Inf,0
Inf,-0.023797676,-0.04921827,-0.027109208,-0.028088805,-0.085156625,-0.235525293,0.004109696,Inf,Inf,Inf,0
Inf,-0.010731241,-0.04127797,-0.012093734,-0.012192931,-0.044265128,-0.086680132,0.00341428,Inf,Inf,Inf,0
Inf,-0.020987038,-0.050742441,-0.024081158,-0.023851139,-0.080270096,-0.249970349,0.003678392,Inf,Inf,Inf,0
Inf,-0.021629899,-0.166982212,-0.026802781,-0.024993117,-0.100333299,-0.396867878,0.007183332,Inf,Inf,Inf,0
Inf,-0.047050125,-0.300022584,-0.054604304,-0.05160849,-0.149556903,-0.489838471,-0.123042902,Inf,Inf,Inf,0
Inf,-0.080364321,-0.09010685,-0.095208624,-0.098938661,-0.249782477,-0.795853658,0.001854739,Inf,Inf,Inf,0
Inf,-0.001352699,-0.057193821,-0.002677925,-0.002622734,-0.021332763,-0.064608609,0.000969769,Inf,Inf,Inf,0
Inf,-0.044698229,-0.260274281,-0.054459627,-0.051492597,-0.176416089,-0.617555733,0.006514961,Inf,Inf,Inf,0
Inf,-0.105056663,-0.049107376,-0.122466787,-0.123177443,-0.289287214,-0.928740263,-0.101772396,Inf,Inf,Inf,0
Inf,-0.034527377,-0.102339346,-0.040602142,-0.043227755,-0.133700627,-0.468398691,0.00292984,Inf,Inf,Inf,0
Inf,-0.070835519,-0.104652966,-0.085267457,-0.090036546,-0.285546126,-0.736566482,-0.192007848,Inf,Inf,Inf,0
Inf,-0.020698275,-0.142689068,-0.024642345,-0.024641069,-0.076010564,-0.331274268,0.000820298,Inf,Inf,Inf,0
Inf,-0.06841568,-0.174434054,-0.08305299,-0.082406258,-0.225631447,-0.907475474,0.008269583,Inf,Inf,Inf,0
Inf,-0.011031175,-0.126617909,-0.014163866,-0.012341852,-0.051936159,-0.945075482,0.002650427,Inf,Inf,Inf,0
Inf,-0.012572713,-0.154089857,-0.01607081,-0.015499265,-0.077260443,-0.93811504,0.007521345,Inf,Inf,Inf,0
